"AID","GSWGT4_2"
"99571818",3057.138811639
"99571916",2708.659803184
"99571950",13361.618517513
"99572042",5081.134461243
"99572110",4171.389278053
"99572178",4814.520476282
"99572214",4926.749903258
"99572216",4171.389278053
"99572221",1461.141015612
"99572228",2411.523477919
"99572229",2372.311465038
"99572263",4297.402483045
"99572272",2830.444030843
"99572277",4477.059546008
"99572280",1697.973055913
"99572283",1174.99990652
"99572288",555.426976972
"99572290",3275.397523006
"99572317",3708.481674726
"99572321",1741.1316361
"99572326",1673.870080613
"99572347",4346.317560987
"99572367",4673.707195969
"99572380",1226.602479873
"99572383",1683.419449606
"99572384",1388.503812109
"99572392",3275.397523006
"99572465",4502.992751545
"99572467",4737.670934375
"99572472",7327.682736317
"99572562",4673.707195969
"99572643",5081.134461243
"99572662",4502.992751545
"99572875",2898.148207877
"99572919",4656.461630934
"99572924",1318.833319765
"99572925",1677.524720509
"99572929",2390.472550224
"99572944",4346.317560987
"99572962",4688.930165193
"99572971",7627.685576629
"99572975",5559.183237878
"99572983",2315.958164158
"99572984",1348.740774994
"99572988",1053.013849584
"99572990",2836.117642578
"99573014",2712.154640363
"99573036",4072.103966247
"99573038",7126.899675662
"99573090",4320.873848054
"99573116",2034.098208516
"99573216",1797.971346098
"99573251",3462.948817255
"99573253",4061.334344492
"99573254",3154.314547636
"99573257",3082.740191979
"99573258",3537.46333291
"99573314",2456.849539505
"99573316",4022.828894407
"99573394",5423.665029037
"99573433",800.534626276
"99573637",3355.915792155
"99573691",5768.596006155
"99573812",2248.107155173
"99573898",4320.873848054
"99573900",8150.22412326
"99573943",2569.480103253
"99573944",3357.611936196
"99573947",3475.678520712
"99573948",2569.480103253
"99573951",4190.117472656
"99573952",3474.680484778
"99573953",3108.017838016
"99573955",3082.740191979
"99573956",3139.744171313
"99573958",3192.93241449
"99573959",3192.93241449
"99573992",5423.665029037
"99573998",8853.835180774
"99573999",5845.106748336
"99574097",5890.06796298
"99574118",1558.471839092
"99574130",2813.7688918
"99574137",4558.939147189
"99574199",5597.866101256
"99574211",4483.30377245
"99574391",5595.021180114
"99574415",4361.162268589
"99574437",3826.882336702
"99574499",5595.021180114
"99574615",3503.2943488
"99574619",1464.040446449
"99574686",6972.539960191
"99574729",7506.209280606
"99574749",6689.154477575
"99574804",475.458623939
"99574808",708.535707978
"99574899",6898.523474481
"99574912",2155.903318279
"99574996",5436.895631012
"99575014",5146.448282806
"99575018",4339.81614199
"99575034",3753.173607764
"99575038",2884.171548062
"99575082",2910.885577007
"99575087",2910.885577007
"99575096",3167.668541111
"99575118",5213.468305932
"99575131",2399.221083886
"99575134",2884.171548062
"99575153",5679.512641403
"99575154",2633.324568849
"99575157",3348.349333274
"99575179",6762.77223634
"99575185",3780.8644559
"99575186",3780.8644559
"99575216",5146.448282806
"99575236",3290.912008531
"99575237",2884.171548062
"99575240",1257.711582738
"99575242",1060.400525342
"99575245",1234.118618326
"99575248",1663.851876309
"99575253",5277.724570086
"99575259",5277.724570086
"99575260",4357.831743421
"99575291",3534.688658227
"99575305",3111.148241807
"99575329",3864.757637931
"99575335",2923.563707383
"99575381",3819.284780844
"99575400",3825.983571865
"99575405",3184.294976179
"99575470",2680.381753954
"99575473",4922.783758345
"99575529",1039.701338287
"99575579",2320.650279134
"99575621",1652.098821893
"99575626",5486.308236993
"99575672",5090.399626593
"99575805",4573.150386771
"99575871",3505.666270536
"99575879",2320.650279134
"99575903",2343.613356571
"99575906",2925.002984167
"99575909",1882.749771408
"99575940",827.462430145
"99575941",1301.562245985
"99575943",2001.082658905
"99575946",1337.122404463
"99575947",1391.022346157
"99575948",979.977465365
"99575949",1481.40356994
"99575993",4058.13648879
"99576007",3202.636492351
"99576011",3237.456884725
"99576055",6117.240877176
"99576112",3237.456884725
"99576168",4447.190840936
"99576206",4347.298526379
"99576262",3213.989643489
"99576324",3619.494540592
"99576343",1998.872607263
"99576347",1892.02602993
"99576364",3769.634057332
"99576456",6117.240877176
"99576466",2983.250314466
"99576504",3781.790795564
"99576544",2429.205765735
"99576578",4865.913605919
"99576589",8838.351866198
"99576705",3103.337827756
"99576818",4376.049076248
"99576843",1998.872607263
"99576912",3226.75880406
"99576925",3832.123673918
"99576938",4068.151022217
"99576944",2242.433075458
"99576947",2122.737338544
"99576968",4447.190840936
"99576983",3701.842886887
"99577050",3780.007715194
"99577113",9189.667531692
"99577120",2833.325160696
"99577121",573.462980685
"99577123",1781.221262802
"99577152",4397.128287059
"99577228",1948.252259767
"99577229",2219.02152469
"99577250",4283.460899771
"99577265",4429.492484116
"99577322",1768.655274428
"99577358",3669.554882745
"99577360",5057.947244871
"99577480",5463.467451184
"99577517",5989.363339962
"99577655",4716.364752722
"99577658",5337.791015561
"99577686",4448.12647541
"99577920",926.676754943
"99577923",1178.710865916
"99577928",1553.50002305
"99577988",4889.622511786
"99578019",2645.791290931
"99578031",5558.350255529
"99578109",2894.443354749
"99578113",7502.454635668
"99578127",6524.17228455
"99578161",837.61299778
"99578203",5036.500883499
"99578226",7645.300037408
"99578289",3656.502387475
"99578303",2044.062667051
"99578312",6178.190541407
"99578348",5222.2843072
"99578360",4587.639050485
"99578365",2028.141394518
"99578414",7502.454635668
"99578423",7645.300037408
"99578424",4014.328188945
"99578505",5135.137210791
"99578516",4617.728739416
"99578522",3634.225255145
"99578529",4516.941172758
"99578591",4813.180053714
"99578611",6451.60244017
"99578626",4815.771177476
"99578642",4780.90986381
"99578693",4037.148535613
"99578729",649.452855708
"99578741",5222.2843072
"99578742",5477.242384695
"99578762",4587.639050485
"99578784",3808.427484354
"99578806",1306.699067265
"99578829",649.452855708
"99578933",3919.200860506
"99578941",5429.12651812
"99578944",7482.120839767
"99579173",3077.147183397
"99579176",6909.977318195
"99579238",6199.788911402
"99579239",3058.046531081
"99579241",2663.904238197
"99579243",3046.582622198
"99579249",3182.667424502
"99579262",2593.534174435
"99579263",2557.883013176
"99579264",2584.777547523
"99579266",2783.854643293
"99579269",3253.566559523
"99579270",8111.146142104
"99579273",6515.638964846
"99579278",5960.537994711
"99579291",3085.836433516
"99579294",2747.032226429
"99579295",4102.646346634
"99579298",3085.836433516
"99579337",2858.265094842
"99579931",6199.788911402
"99579933",2904.678053654
"99579939",3058.046531081
"99579947",2341.54217662
"99579954",11080.928449594
"99579964",2489.85728493
"99579966",2489.85728493
"99579968",3314.323902044
"99579979",6774.298422734
"99579981",4527.674358957
"99579987",4527.674358957
"99579988",4090.852713122
"99579993",3574.166089007
"99579995",2747.032226429
"99579997",3956.805280672
"99579998",3641.383313846
"99590150",4485.011516003
"99590351",3940.931726033
"99606925",3901.32896285
"99608179",4172.735059845
"99608876",4172.735059845
"99614075",3792.324253502
"99614278",3980.398774776
"99614475",1211.985246314
"99614971",3980.398774776
"99619160",7783.433943474
"99619363",7061.544720742
"99619364",8161.38006963
"99619460",6030.626264028
"99619465",6636.311407275
"99619860",7783.433943474
"99619961",6030.626264028
"99619966",6281.578952837
"99636350",4712.640622349
"99646121",5435.136662421
"99676126",5135.553168596
"99676357",4218.18042646
"99676626",4265.185860125
"99676658",3162.962636757
"99676853",3136.465684434
"99678179",4172.735059845
"99678576",5279.218064377
"99678670",5279.218064377
"99678677",5677.164147371
"99678877",5602.851724843
"99678978",5830.824880745
"99710010",7635.801302012
"99710018",5679.845155688
"99710038",6861.337456982
"99710050",7010.575750214
"99710074",9345.048386206
"99710084",1248.878396174
"99710096",4994.188490377
"99710181",7150.246522233
"99710187",1572.679464778
"99710272",6311.788917295
"99710283",4597.285848946
"99710298",5171.612579033
"99710315",5253.334970991
"99710319",4068.430975677
"99710689",7478.636305068
"99710774",8262.423602431
"99710856",5081.347224968
"99710878",7239.277546578
"99710988",7478.636305068
"99711172",5709.308944895
"99711176",3593.859846152
"99711177",942.652934372
"99711362",5177.692345652
"99712041",7986.687649919
"99712172",5206.152143249
"99712176",4647.87399997
"99712210",6602.754530529
"99712217",6602.754530529
"99712218",4012.498590669
"99712240",7119.505493906
"99712242",11257.018171744
"99712274",5206.152143249
"99712371",3452.196133296
"99712390",4084.086191062
"99712901",23039.5208126
"99712902",19026.303349267
"99712905",23039.5208126
"99712907",22054.394747957
"99713094",5648.224446674
"99713134",4625.771143369
"99713197",4590.584515173
"99713300",591.948547389
"99713392",5415.158284848
"99713400",643.210179126
"99713501",5159.979892502
"99713934",4388.324324026
"99713999",4681.555123211
"99714126",5645.220264178
"99714324",5645.220264178
"99714346",5110.189875222
"99714387",7364.999843075
"99714927",5671.417616316
"99714938",2005.302588875
"99714942",3745.537864693
"99714995",4597.607392948
"99715029",4885.737321423
"99715095",3708.093606553
"99715251",2145.444216924
"99715258",4037.237857933
"99715286",4108.466884236
"99715352",3309.815917735
"99715358",1355.531017248
"99715360",7918.203020084
"99715365",4973.960866234
"99715823",1642.689016121
"99715931",7293.123249325
"99715932",8264.499060061
"99715933",7467.155480288
"99715934",8264.499060061
"99715936",7467.155480288
"99715938",7618.892597687
"99715939",5480.184004182
"99715954",1347.319674576
"99715958",2145.444216924
"99715985",2640.291758117
"99716092",3713.100421625
"99716186",6699.676096953
"99716235",5663.756628666
"99716258",4740.185110476
"99716285",6043.764733641
"99716352",3079.235544874
"99716360",3759.088660265
"99716369",3662.872606696
"99716396",1211.718457267
"99716629",3294.017204646
"99716892",833.615888454
"99716901",4116.267081703
"99716902",3956.93874068
"99716903",3956.93874068
"99716905",4379.461039669
"99716929",3294.017204646
"99716958",3079.235544874
"99716970",525.564552993
"99716971",524.398988111
"99716977",605.326972648
"99716979",614.097691692
"99717064",6150.175661809
"99717365",6576.599108894
"99717366",5270.323542863
"99717861",4360.938633613
"99717911",5602.813297695
"99717915",5987.326204
"99717917",5987.326204
"99717919",5602.813297695
"99718007",1241.077749125
"99718015",5586.715664728
"99718016",2986.89453275
"99718018",2986.89453275
"99718088",1089.337292942
"99718103",1663.053038246
"99718104",1663.053038246
"99718128",7745.44741732
"99718129",7682.01001086
"99718207",3489.460425125
"99718222",9484.646356014
"99718303",3719.215720867
"99718305",1663.053038246
"99718310",3636.375320229
"99718829",7745.44741732
"99718845",6453.085482535
"99718901",3719.215720867
"99718920",7682.01001086
"99718925",7745.44741732
"99718944",5308.739825055
"99719378",12675.52931184
"99719930",2048.697141257
"99719939",2666.19339753
"99719970",10256.701951449
"99719976",12675.52931184
"99719978",15049.667047148
