"AID","ResidentMotherPresence","ResidentFatherPresence","ResidentBiologicalParents","ParentMarried","ParentPartnered","HouseholdSize","NumberSiblings","BirthOrder","ParentAge","MotherEducation","FatherEducation","MotherOccupationPrestige","FatherOccupationPrestige","MotherWorkForPay","FatherWorkForPay","FamilyIncome","PublicAssistance","Welfare","EconomicHardship","FamilySocialSupport","SharedDinner","IntergenerationalClosure","ParentConnectionFriends","MotherRelationshipQuality","FatherRelationshipQuality","MotherSharedActivity","FatherSharedActivity","ParentPartnerRelationship","ParentControl","MotherSupervision","FatherSupervision","MotherInvolveSchool","FatherInvolveSchool","ParentPTA","ParentFundRaise","ParentMetTeacher","MotherEducationExpectation","FatherEducationExpectation","MotherNativity","FatherNativity","ParentYearsInUS","ParentReligiosity","EnglishHome","ParentHealth","ParentSmoke","MotherAlcoholic","FatherAlcoholic","MotherObese","FatherObese","MotherDisable","FatherDisable","SmokerHousehold","DrugHousehold","FamilyAccessMedicalCare","ParentPreviousRelationship","NonresidentBioFatherDeceased","YearsLiveStepfather","BornToAdolescentParent","Sex","Age","Latinx","Black","NativeAmerican","AAPI","OtherRace","EmotionalAbuse","PhysicalAbuse","BioMotherIncarceration","BioFatherIncarceration","EducationAttainment"
"57121404",1,1,1,1,1,2,0,2,45,17,17,5,5,1,1,4.61512051684126,0,0,NA,4.25,7,6,3,5,4.4,4,1,0.793288794088122,0,2,2,1,1,1,NA,NA,4.5,4.5,1,1,45,2.5,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,15.9166666666667,0,0,0,0,0,0,0,0,0,18
"57121476",1,0,0,0,0,3,2,4,44,12,13.36908,2,3.347201,1,0.929593,2.30258509299405,0,0,1,3.75,7,1,3,4.8,4.243704,3,2.910392,-0.0005413742,2,1,1.100092,2,1.068472,0,0,0,5,4.363035,0,0.8700154,44,4,0,2,0,0,0.06048632,0,0.1127865,1,0.05724351,0,0,2,1,1,7.569198,0,1,14.5833333333333,1,0,0,0,1,3,0,0,1,12
"57127241",1,1,1,1,1,4,2,1,42,10,10,3,3,1,1,3.04452243772342,0,0,0,4.75,2,1,3,5,5,3,3,0.993714695271192,2,2,1,1,1,1,NA,NA,4.5,4.5,0,0,42,3.5,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,13.5833333333333,0,0,0,1,0,3,0,0,0,14
"57129567",1,0,0,0,0,3,2,1,36,16,13.36908,4,3.347201,1,0.929593,3.3322045101752,0,1,0,4.25,7,0,6,4.4,4.243704,2,2.910392,-0.0005413742,3,3,1.100092,1,1.068472,0,NA,NA,5,4.363035,1,0.8700154,36,2,1,5,1,0,0.06048632,NA,0.1127865,0,0.05724351,1,0,4,1,1,7.569198,0,0,14.4166666666667,0,1,0,0,0,5,5,0,10,13
"57131432",1,1,0,1,1,6,4,2,46,8,8,1,3,0,1,1.09861228866811,1,1,1,4.25,7,0,2,5,4.4,5,2,-0.583581278098937,2,3,2,2,1,1,NA,NA,2.5,2.5,0,0,46,3,0,1,1,0,NA,1,NA,0,0,1,0,4,2,0,16.4166666666667,0,0,16.4166666666667,1,0,0,0,0,1,0,1,0,14
"57131909",1,0,0,0,0,1,0,1,35,12,13.36908,4,3.347201,1,0.929593,2.56494935746154,0,0,0,3.75,4,6,3,5,4.243704,6,2.910392,-0.0005413742,5,2,1.100092,2,1.068472,0,0,1,5,4.363035,1,0.8700154,35,4,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,1,1,7.569198,0,0,13.75,0,0,0,0,0,0,0,0,0,13
"57133772",1,1,1,1,1,4,2,3,42,12,14,4,5,1,1,4.61512051684126,0,0,0,4.5,5,3,6,5,5,5,5,0.332182234756965,1,2,1,0,1,1,NA,NA,3,3,1,1,42,4,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,13.4166666666667,0,0,0,0,0,0,0,0,0,13
"57134457",1,1,1,1,1,4,2,1,40,16,14,2,3,1,1,4.33073334028633,0,0,0,4.75,7,3,3,4.4,4.4,5,4,0.332182234756965,3,2,2,1,2,1,NA,NA,5,5,1,1,40,3,1,3,0,0,0,1,0,0,0,0,0,3,1,0.7259314,7.569198,0,1,15.25,0,0,0,0,0,0,0,0,0,14
"57134967",1,0,0,0,0,2,1,1,32,NA,13.36908,2,3.347201,1,0.929593,3.04452243772342,1,1,0,3.75,2,2,3,3.8,4.243704,7,2.910392,-0.0005413742,3,3,1.100092,3,1.068472,0,NA,NA,5,4.363035,1,0.8700154,32,3.5,1,4,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,1,1,7.569198,0,1,13.4166666666667,0,1,0,0,0,5,5,0,NA,10
"57134970",1,0,0,NA,NA,6,4,1,NA,10,13.36908,2,3.347201,0,0.929593,NA,NA,NA,NA,4.5,3,NA,NA,5,4.243704,2,2.910392,NA,2,2,1.100092,0,1.068472,NA,NA,NA,5,4.363035,1,0.8700154,NA,NA,1,NA,NA,NA,0.06048632,NA,0.1127865,0,0.05724351,NA,0,NA,NA,1,7.569198,NA,1,15.0833333333333,0,1,0,0,0,0,0,0,0,10
"57135078",0,1,0,0,0,4,2,3,48,13.22558,12,3.350598,3,0.7734247,1,3.3322045101752,0,0,0,4.25,4,3,3,4.430109,4.6,3.951984,4,-0.0005413742,0,2.090406,1,1.280745,0,0,NA,NA,4.341575,3,0.8798627,1,48,2.5,1,4,1,0.0141125,0,0.1901437,1,0.04313021,0,1,0,4,1,0.7259314,7.569198,0,1,14.8333333333333,0,0,0,0,0,0,0,0,0,8
"57136630",1,1,1,1,1,2,0,1,50,16,12,1,3,0,1,3.29583686600433,0,0,0,4,7,6,3,5,4.4,4,2,0.993714695271192,0,3,1,2,2,1,0,0,5,5,0,1,13.5833333333333,4,1,5,1,0,0,0,0,0,0,1,0,3,1,0.7259314,7.569198,0,1,15,0,0,0,1,0,1,2,0,0,14
"57138056",1,1,1,1,1,3,0,1,51,NA,14,1,3,0,1,3.93182563272433,0,0,1,2.5,2,5,6,2.4,2,4,4,-0.128924324574191,2,2,1,0,0,0,NA,NA,2.5,4,1,1,51,4,1,5,0,0,0,0,0,0,0,0,0,3,1,0.7259314,7.569198,0,0,13.75,0,0,0,0,0,5,0,0,0,14
"57139880",1,1,1,1,1,2,0,1,44,17,17,2,5,1,1,4.61512051684126,0,0,0,4.25,7,4,3,4,4.6,1,2,-0.128924324574191,3,3,1,0,0,1,NA,NA,4.5,5,1,1,44,2.5,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,13.6666666666667,0,0,0,0,0,1,0,0,0,16
"57141051",1,1,1,1,1,3,1,2,40,16,16,4,4,1,1,3.58351893845611,0,0,0,4.25,7,2,3,5,4,1,0,0.332182234756965,0,2,0,0,0,0,NA,NA,5,5,1,1,40,4,1,4,0,0,0,0,0,0,0,1,0,3,1,0.7259314,7.569198,0,0,15.25,0,0,0,0,0,0,0,0,0,16
"57141800",1,1,1,1,1,4,2,3,43,8,8,3,3,1,1,3.04452243772342,0,0,1,5,7,2,3,5,5,4,2,0.131756333573896,7,3,1,2,2,0,NA,NA,5,5,0,0,43,3,0,2,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,12.9166666666667,1,0,0,0,1,0,0,0,0,13
"57144659",1,0,0,0,1,3,1,1,38,10,13.36908,1,3.347201,0,0.929593,2.39789527279837,1,1,1,3.75,7,1,3,4.6,4.243704,5,2.910392,-1.76647505490934,1,2,1.100092,2,1.068472,0,0,1,4,4.363035,1,0.8700154,38,2.5,1,2,1,1,0.06048632,0,0.1127865,0,0.05724351,1,0,4,1,1,7.569198,0,0,16.8333333333333,0,1,0,0,0,0,0,3,3,12
"57145151",1,1,1,1,1,4,2,1,43,16,16,5,5,1,1,4.26267987704132,0,0,0,4.25,7,2,3,4.6,4.4,4,4,0.532608135940035,0,0,2,2,2,1,1,1,4,4,0,0,43,3.5,1,4,0,0,0,0,0,0,0,0,0,3,NA,0.7259314,7.569198,0,1,14.8333333333333,0,0,0,1,0,0,0,0,0,16
"57145731",1,1,0,NA,NA,1,0,4,NA,16,NA,2,NA,0,NA,NA,NA,NA,NA,4.5,2,NA,NA,4.6,3,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,7.569198,NA,0,18.9166666666667,0,1,0,0,0,0,0,0,0,12
"57146734",1,1,1,1,1,3,1,1,52,17,17,5,5,1,1,4.07753744390572,0,0,1,4.5,7,4,3,5,5,7,6,0.131756333573896,1,2,2,3,2,1,1,1,5,5,1,1,52,3.5,1,5,0,0,0,0,0,0,0,0,1,4,1,0.7259314,7.569198,0,0,12.8333333333333,1,0,1,0,1,0,0,0,1,20
"57153160",1,0,0,0,1,1,0,1,38,12,13.36908,3,3.347201,1,0.929593,2.39789527279837,0,1,1,3.5,5,0,5,3.4,4.243704,3,2.910392,NA,6,1,1.100092,0,1.068472,0,NA,NA,1,4.363035,1,0.8700154,38,3,1,1,1,0,0.06048632,1,0.1127865,0,0.05724351,1,0,2,1,1,7.569198,0,0,17.8333333333333,1,1,1,0,1,2,0,2,4,12
"57154249",0,0,0,NA,NA,1,0,1,NA,13.22558,13.36908,3.350598,3.347201,0.7734247,0.929593,NA,NA,NA,NA,4,4.608819,NA,NA,4.430109,4.243704,3.951984,2.910392,NA,1.807349,2.090406,1.100092,1.280745,1.068472,NA,NA,NA,4.341575,4.363035,0.8798627,0.8700154,NA,NA,1,NA,NA,0.0141125,0.06048632,0.1901437,0.1127865,0.04313021,0.05724351,NA,1,NA,NA,1,7.569198,NA,1,18.5,0,0,0,0,0,4,0,0,0,14
"57154779",1,0,0,1,1,3,1,1,45,NA,13.36908,1,3.347201,0,0.929593,2.70805020110221,0,1,0,4.75,7,2,6,4.4,4.243704,2,2.910392,-1.90664619912739,1,2,1.100092,1,1.068472,0,NA,NA,5,4.363035,1,0.8700154,45,3,1,2,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,2,0,7.569198,0,1,13.5833333333333,0,1,1,0,0,0,0,0,0,10
"57157723",1,1,0,1,1,4,1,1,34,10,NA,3,NA,1,1,3.78418963391826,0,0,0,4.75,7,1,3,5,4.4,4,3,-0.128924324574191,2,3,0,2,3,0,0,0,5,5,1,1,34,2,1,5,0,0,NA,0,NA,0,0,1,0,4,2,1,11,0,0,14.5,0,0,0,0,0,1,0,0,3,14
"57159779",1,1,1,1,1,5,3,4,49,NA,NA,2,2,1,1,3.61091791264422,0,0,0,5,7,2,1,5,5,2,2,0.993714695271192,6,1,2,0,1,1,NA,NA,4.5,5,NA,0,49,4,1,4,0,0,NA,0,NA,0,0,0,0,4,1,0.7259314,7.569198,NA,0,13.25,0,0,0,1,0,0,0,0,0,14
"57159952",1,1,1,1,1,3,1,1,42,17,16,5,5,1,1,4.94875989037817,0,0,0,2.25,5,1,6,2.8,3.8,2,2,0.332182234756965,2,3,3,1,1,0,NA,NA,5,5,1,1,42,2.5,1,4,0,0,0,0,0,0,0,1,0,3,1,0.7259314,7.569198,0,1,16.25,0,0,0,0,0,3,3,0,0,20
"57160648",1,1,0,0,NA,4,2,1,39,14,10,5,3,0,1,3.04452243772342,1,1,0,3.25,5,0,3,4.6,3.8,2,1,NA,1,3,2,1,0,1,NA,NA,5,5,1,1,39,2,1,3,0,0,NA,0,NA,0,0,1,0,3,2,1,4,0,0,16.8333333333333,0,0,0,0,0,0,0,0,0,13
"57163116",1,0,0,0,0,2,1,4,47,12,13.36908,1,3.347201,0,0.929593,3.43398720448515,0,0,1,3.75,5,2,3,4.2,4.243704,5,2.910392,-0.0005413742,0,3,1.100092,2,1.068472,1,NA,NA,5,4.363035,1,0.8700154,47,4,1,3,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,1,1,7.569198,0,0,17.4166666666667,0,0,0,0,0,0,0,0,0,10
"57163657",1,1,1,1,1,4,2,1,33,16,17,1,5,0,1,4.51085950651685,0,0,0,4.75,7,4,3,5,5,10,7,-0.329350225757261,1,3,1,3,2,1,1,1,5,5,0,1,33,3.5,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,14.0833333333333,0,0,0,0,0,0,0,0,0,16
"57165081",1,1,1,NA,NA,4,2,2,NA,12,10,3,2,1,1,NA,NA,NA,NA,5,0,NA,NA,4.6,5,5,3,NA,5,3,3,2,2,NA,NA,NA,3,5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,0,15.5,0,0,0,1,0,0,0,0,0,12
"57165288",0,0,0,NA,NA,2,0,1,NA,13.22558,13.36908,3.350598,3.347201,0.7734247,0.929593,NA,NA,NA,NA,3,4.608819,NA,NA,4.430109,4.243704,3.951984,2.910392,NA,1.807349,2.090406,1.100092,1.280745,1.068472,NA,NA,NA,4.341575,4.363035,0.8798627,0.8700154,NA,NA,1,NA,NA,0.0141125,0.06048632,0.1901437,0.1127865,0.04313021,0.05724351,NA,0,NA,NA,0,7.569198,NA,1,18.6666666666667,0,0,0,0,0,3,0,1,2,12
"57166019",1,0,0,0,1,3,1,4,55,NA,13.36908,1,3.347201,0,0.929593,NA,1,1,0,4.25,7,1,6,4.8,4.243704,3,2.910392,0.592862892905053,4,3,1.100092,1,1.068472,0,NA,NA,5,4.363035,1,0.8700154,55,2.5,1,5,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,1,2,0,7.569198,0,0,15.1666666666667,0,0,0,0,0,0,0,0,0,10
"57166463",1,0,0,0,0,1,0,2,48,12,13.36908,5,3.347201,1,0.929593,3.8286413964891,0,0,0,4.75,7,0,3,5,4.243704,0,2.910392,-0.0005413742,2,1,1.100092,0,1.068472,0,NA,NA,4,4.363035,1,0.8700154,48,3.5,1,2,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,3,1,1,7.569198,0,0,12.75,0,1,0,0,0,2,2,0,0,14
"57167951",1,1,1,1,1,3,1,3,53,16,16,3,5,1,1,3.25809653802148,0,0,0,4,7,2,3,4.8,3.8,4,5,-0.269095468792243,4,2,3,2,2,1,0,1,5,5,1,1,53,4,1,4,0,0,1,0,1,0,0,0,0,4,1,0.7259314,7.569198,0,0,14.25,0,0,0,0,0,0,0,0,0,14
"57177419",1,1,0,1,1,4,2,1,39,12,16,1,5,0,1,4.18965474202643,0,0,0,5,0,1,6,5,5,2,1,0.532608135940035,5,3,2,1,1,0,NA,NA,5,5,1,1,39,2.5,1,4,1,0,NA,0,NA,0,0,1,0,4,3,1,3,0,0,14.9166666666667,0,0,0,0,0,1,2,0,0,14
"57177942",1,1,1,1,1,3,1,2,45,12,12,3,3,1,1,3.95124371858143,0,0,0,4,2,3,3,4.6,4.4,1,1,-0.329350225757261,1,1,2,0,1,0,0,1,3.5,3.5,1,1,45,1,1,4,0,0,0,0,0,0,0,0,0,3,1,0.7259314,7.569198,0,0,17.4166666666667,0,0,0,0,0,0,0,0,0,13
"57178110",1,1,1,1,1,2,0,1,38,NA,NA,4,3,1,1,3.49650756146648,0,0,0,4.5,7,4,3,4.4,5,3,3,0.332182234756965,1,3,3,1,2,1,1,1,4,4,1,1,38,3.5,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,13.6666666666667,0,0,0,0,0,0,0,0,0,14
"57178982",1,0,0,1,NA,3,1,3,40,NA,13.36908,4,3.347201,1,0.929593,NA,0,0,0,3.75,7,1,6,4.6,4.243704,4,2.910392,NA,4,2,1.100092,0,1.068472,0,1,1,3,4.363035,1,0.8700154,40,4,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,1,1,7.569198,0,0,14.8333333333333,0,1,0,0,0,3,0,0,0,12
"57179591",1,1,1,1,1,4,2,1,31,12,12,1,3,0,1,3.25809653802148,1,1,0,3.25,7,6,3,2.6,2.8,3,2,0.332182234756965,5,3,2,1,0,0,NA,NA,4,3.5,1,1,31,4,1,3,0,0,0,1,0,0,0,0,0,3,1,0.7259314,7.569198,1,1,13.9166666666667,0,0,0,0,0,4,0,0,0,14
"57185559",1,1,1,NA,NA,5,2,1,NA,10,10,3,2,1,1,NA,NA,NA,NA,4.5,2,NA,NA,5,4.8,0,0,NA,0,2,2,0,0,NA,NA,NA,3.5,3.5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,0,20.6666666666667,0,0,0,0,0,0,0,0,0,14
"57186150",1,1,0,1,1,5,2,NA,39,17,17,5,5,1,1,4.69134788222914,0,0,0,4.25,6,0,2,4.4,5,2,3,0.532608135940035,1,2,2,0,0,1,NA,NA,4.5,5,1,1,39,4,1,5,0,NA,0,NA,1,0,0,0,0,4,2,0.7259314,7.569198,NA,1,16.3333333333333,0,0,0,0,0,3,0,0,0,16
"57186582",1,1,1,1,1,2,0,3,50,12,10,3,1,1,0,4.26267987704132,0,1,0,4.25,5,3,6,4.6,4.4,2,1,0.332182234756965,2,0,3,1,1,0,0,0,4.5,4,1,1,50,2.5,1,4,0,0,0,1,0,0,1,0,0,4,1,0.7259314,7.569198,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,14
"57188247",1,0,0,0,0,1,0,2,44,12,13.36908,1,3.347201,0,0.929593,2.56494935746154,0,0,0,3.75,2,3,6,3.6,4.243704,3,2.910392,-0.0005413742,1,3,1.100092,0,1.068472,0,NA,NA,5,4.363035,1,0.8700154,44,4,1,2,0,0,0.06048632,1,0.1127865,1,0.05724351,0,0,3,1,1,7.569198,0,1,15.9166666666667,0,1,0,0,0,0,0,0,0,14
"57191909",1,1,1,1,1,7,5,1,40,10,8,1,4,0,1,2.484906649788,1,1,0,4,7,2,6,5,5,4,4,-0.844261936247024,2,3,2,2,1,0,NA,NA,5,3.5,1,1,40,2.5,1,4,0,0,0,0,0,0,1,1,0,3,2,0.7259314,7.569198,0,1,18.5,0,0,0,0,0,0,0,0,25,12
"57191910",1,1,0,1,1,6,3,1,37,13,14,2,1,1,0,2.83321334405622,0,1,1,4.75,7,1,3,5,5,3,5,0.532608135940035,4,3,3,1,2,0,NA,NA,5,5,1,1,37,3.5,1,1,0,NA,0,NA,1,0,1,1,0,1,2,0.7259314,7.569198,0,1,13.75,0,0,0,0,0,4,2,NA,0,12
"57192841",1,1,0,1,1,3,1,1,45,17,17,5,5,1,1,3.98898404656427,0,0,0,3.5,7,3,6,4.8,4.8,6,7,0.592862892905053,2,3,1,3,3,0,0,1,5,5,1,1,45,1,1,4,0,NA,0,NA,0,0,0,0,0,1,2,0.7259314,7.569198,0,1,14.9166666666667,0,0,0,0,0,5,0,0,0,19
"57193349",1,0,0,NA,NA,3,2,1,NA,12,13.36908,3,3.347201,1,0.929593,NA,NA,NA,NA,4.75,4,NA,NA,4.8,4.243704,1,2.910392,NA,3,2,1.100092,0,1.068472,NA,NA,NA,5,4.363035,1,0.8700154,NA,NA,1,NA,NA,NA,0.06048632,NA,0.1127865,0,0.05724351,NA,0,NA,NA,1,7.569198,NA,0,17.5833333333333,0,1,0,0,0,0,0,0,0,12
"57196641",1,1,0,0,1,5,2,2,35,10,NA,1,2,0,1,1.6094379124341,1,1,0,4.25,1,0,1,2.6,4,1,2,-1.50579439676125,0,3,1,1,2,NA,0,0,4,4,1,1,35,2,1,3,1,0,NA,1,NA,1,0,1,0,4,3,1,16.9166666666667,0,0,16.9166666666667,0,0,0,0,0,0,0,9,NA,16
"57197327",1,1,1,1,1,4,1,1,48,10,10,3,2,1,1,2.94443897916644,0,1,1,5,0,2,3,5,5,3,2,-1.19130858745456,5,2,1,1,1,0,0,1,1,1,1,1,48,2.5,1,3,1,0,0,0,0,0,0,1,0,2,1,0.7259314,7.569198,0,0,18.9166666666667,0,0,0,0,0,0,0,0,0,10
"57198440",1,0,0,1,1,1,0,1,45,17,13.36908,5,3.347201,1,0.929593,3.8286413964891,0,0,0,4,0,0,3,4.8,4.243704,3,2.910392,-0.0686695676091736,0,2,1.100092,0,1.068472,1,NA,NA,4,4.363035,1,0.8700154,45,3.5,1,3,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,2,1,7.569198,0,0,18.0833333333333,0,1,0,0,0,0,0,0,NA,14
"57199896",1,0,0,0,0,4,3,1,33,10,13.36908,3,3.347201,1,0.929593,1.94591014905531,1,1,1,4,7,0,3,4.4,4.243704,2,2.910392,-0.0005413742,4,3,1.100092,0,1.068472,0,NA,NA,3,4.363035,1,0.8700154,33,4,1,3,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,1,1,0,7.569198,1,1,15.1666666666667,0,1,0,0,0,1,1,0,5,14
"57200870",0,0,0,NA,NA,2,0,1,NA,13.22558,13.36908,3.350598,3.347201,0.7734247,0.929593,NA,NA,NA,NA,3.75,4.608819,NA,NA,4.430109,4.243704,3.951984,2.910392,NA,1.807349,2.090406,1.100092,1.280745,1.068472,NA,NA,NA,4.341575,4.363035,0.8798627,0.8700154,NA,NA,1,NA,NA,0.0141125,0.06048632,0.1901437,0.1127865,0.04313021,0.05724351,NA,0,NA,NA,1,7.569198,NA,1,18.0833333333333,0,0,0,0,0,5,3,0,0,14
"57203993",1,0,0,0,0,2,1,1,44,17,13.36908,5,3.347201,1,0.929593,3.43398720448515,1,1,0,4.25,2,0,2,4.4,4.243704,4,2.910392,-0.0005413742,2,2,1.100092,1,1.068472,0,0,1,3.5,4.363035,1,0.8700154,44,4,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,2,1,0,7.569198,0,0,15.4166666666667,0,0,0,0,0,1,2,0,0,12
"57210612",1,1,1,1,1,4,2,1,41,16,16,5,5,1,1,4.30406509320417,0,0,0,4.75,5,1,3,5,4.6,6,2,0.131756333573896,2,3,1,2,1,0,0,0,5,5,1,1,41,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,16.6666666666667,0,1,0,0,0,5,0,0,0,12
"57211375",1,1,1,1,1,4,2,1,40,16,17,1,5,0,1,5.52545293913178,0,0,0,4.5,7,6,3,4.4,4.4,5,2,0.532608135940035,5,3,2,1,0,1,NA,NA,5,5,0,0,9,4,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,14.75,1,NA,NA,NA,NA,3,1,1,0,19
"57212347",1,1,1,1,1,4,1,2,51,NA,NA,1,NA,0,1,NA,0,1,0,5,0,0,3,4.4,4.4,5,5,0.993714695271192,5,3,2,3,3,0,NA,NA,1,1,1,1,51,1,1,3,1,0,0,0,0,0,0,1,0,2,1,0.7259314,7.569198,0,1,16.8333333333333,0,0,1,0,0,1,1,0,0,10
"57212679",1,1,1,1,1,3,1,2,52,12,16,4,5,1,1,3.93182563272433,0,0,0,3.25,7,4,3,4.4,3.6,4,6,-0.7302020281234,3,2,0,1,2,1,NA,NA,3.5,4,1,1,52,3,1,4,0,0,0,1,1,0,0,0,0,3,1,0.7259314,7.569198,0,0,15.6666666666667,0,0,0,0,0,4,0,0,0,16
"57212861",1,0,0,1,1,3,1,1,30,12,13.36908,2,3.347201,1,0.929593,3.71357206670431,0,1,0,5,7,0,0,4.6,4.243704,10,2.910392,-1.04468783743009,4,1,1.100092,3,1.068472,0,NA,NA,3,4.363035,1,0.8700154,30,3.5,1,4,0,0,0.06048632,1,0.1127865,0,0.05724351,0,0,4,2,0,7.569198,1,0,13.3333333333333,0,1,0,0,0,2,2,NA,2,12
"57213037",1,1,1,1,1,3,1,2,40,10,10,5,3,1,1,3.71357206670431,0,0,0,4.5,6,3,3,4.6,4.8,2,2,-0.329350225757261,0,3,1,0,0,0,NA,NA,1,1,1,1,40,3.5,1,4,0,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,0,18.1666666666667,1,0,0,0,1,0,0,0,0,14
"57213527",1,1,1,1,1,3,1,2,43,12,16,5,3,1,1,3.52636052461616,0,0,NA,4.75,7,0,4,5,4.8,2,2,-0.329350225757261,0,3,2,1,1,0,NA,NA,5,4.5,0,1,43,1,1,4,0,0,NA,1,1,0,0,1,0,4,1,0.7259314,7.569198,0,0,17.3333333333333,0,0,0,1,0,0,0,0,0,14
"57214806",1,1,1,1,1,2,0,2,37,10,10,3,3,1,1,3.3322045101752,0,0,0,3.75,7,0,6,4.6,5,3,4,0.332182234756965,2,2,1,0,0,0,NA,NA,2.5,4.5,1,1,37,3,1,5,1,0,0,0,1,0,0,1,1,4,1,0.7259314,7.569198,0,1,16.8333333333333,0,0,1,0,0,3,0,0,5,14
"57214893",1,1,1,1,1,5,1,1,34,16,12,4,3,1,1,3.73766961828337,0,0,1,4.75,7,1,6,5,4.4,8,6,-0.930627929306469,2,2,2,3,1,0,0,1,5,5,1,1,34,3.5,1,5,1,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,0,15.5833333333333,0,1,0,0,0,0,0,0,0,16
"57217465",1,1,0,1,1,6,2,2,35,8,8,NA,NA,0,0,3.13549421592915,0,0,0,2.75,2,2,NA,1.6,2,0,0,0.332182234756965,5,3,3,0,0,0,NA,NA,5,5,0,0,2.66666666666667,3.5,0,2,0,NA,NA,NA,NA,0,0,0,0,4,1,1,13,0,1,14.6666666666667,1,0,1,0,0,0,0,0,0,13
"57217613",1,1,1,1,0,4,2,2,33,12,10,1,3,0,1,3.58351893845611,0,1,0,4.25,4,2,5,3.8,4,0,0,-0.0005413742,5,3,3,0,0,0,NA,NA,5,5,1,1,33,3,1,4,1,0,0,0,0,0,0,1,0,3,0,0.7259314,7.569198,0,0,13.8333333333333,0,0,0,0,0,0,0,0,5,10
"57218874",1,1,1,1,1,3,1,2,40,17,17,5,2,1,1,4.45434729625351,0,0,0,5,3,2,3,3.8,4.4,5,5,0.993714695271192,5,2,0,1,1,0,1,1,5,5,1,1,40,4,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,14.5,0,1,0,0,0,1,0,0,0,16
"57220133",1,0,0,0,0,2,0,4,41,10,13.36908,3,3.347201,1,0.929593,3.13549421592915,0,0,1,3.25,4,1,6,4.4,4.243704,1,2.910392,-0.0005413742,2,3,1.100092,0,1.068472,0,NA,NA,3,4.363035,1,0.8700154,41,2.5,1,4,1,0,0.06048632,1,0.1127865,0,0.05724351,1,0,1,2,0,7.569198,0,0,16.5,0,0,0,0,0,2,0,0,1,10
"57220692",1,1,1,1,1,4,1,2,45,10,13,1,2,0,1,NA,0,0,0,2.75,0,0,2,4.2,3.6,1,1,0.532608135940035,6,3,0,0,0,0,NA,NA,2.5,2.5,1,1,45,4,1,2,0,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,0,17.9166666666667,0,0,0,0,0,0,0,0,0,12
"57220955",1,1,1,1,1,4,2,1,46,17,17,5,5,1,1,6.21660610108486,0,0,0,4.25,7,0,3,4.6,4.2,5,3,0.332182234756965,2,2,2,2,2,1,NA,NA,5,5,1,1,46,4,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,16.5,0,0,0,0,0,0,0,0,0,18
"57228523",1,0,0,0,1,2,0,1,35,12,13.36908,3,3.347201,1,0.929593,2.56494935746154,1,1,0,2.75,4,1,2,4.2,4.243704,5,2.910392,0.131756333573896,0,1,1.100092,1,1.068472,0,NA,NA,4.5,4.363035,1,0.8700154,35,1,1,3,1,1,0.06048632,1,0.1127865,0,0.05724351,1,0,2,3,1,7.569198,1,0,18.9166666666667,0,1,0,0,0,4,0,1,NA,14
