"ResidentMotherPresence","ResidentFatherPresence","ResidentBiologicalParents","ParentMarried","ParentPartnered","HouseholdSize","NumberSiblings","BirthOrder","ParentAge","MotherEducation","FatherEducation","MotherOccupationPrestige","FatherOccupationPrestige","MotherWorkForPay","FatherWorkForPay","FamilyIncome","PublicAssistance","Welfare","EconomicHardship","FamilySocialSupport","SharedDinner","IntergenerationalClosure","ParentConnectionFriends","MotherRelationshipQuality","FatherRelationshipQuality","MotherSharedActivity","FatherSharedActivity","ParentPartnerRelationship","ParentControl","MotherSupervision","FatherSupervision","MotherInvolveSchool","FatherInvolveSchool","ParentPTA","MotherEducationExpectation","FatherEducationExpectation","MotherNativity","FatherNativity","ParentYearsInUS","ParentReligiosity","EnglishHome","ParentHealth","ParentSmoke","MotherAlcoholic","FatherAlcoholic","MotherObese","FatherObese","MotherDisable","FatherDisable","SmokerHousehold","DrugHousehold","FamilyAccessMedicalCare","ParentPreviousRelationship","NonresidentBioFatherDeceased","YearsLiveStepfather","BornToAdolescentParent","Sex","Age","Latinx","Black","NativeAmerican","AAPI","OtherRace","EmotionalAbuse","PhysicalAbuse","BioMotherIncarceration","BioFatherIncarceration","EducationAttainment"
"1","1","1","1","1",3,1,"2",36,14,14,4,3,"1","1",3.04452243772342,"0","0","1",3.25,6,0,6,5,4.4,1,1,-1.30536849557818,2,2,2,0,0,"0",5,5,"1","1",36,3,"1",3,"1","0","0","1","1","0","0","1","1",1,1,"0.7259314",7.569198,"0","1",14.9166666666667,"0","0","0","0","0",0,0,0,0,14
"1","1","0","1","1",2,0,"1",47,12,16,4,3,"1","1",3.94581489694949,"0","0","0",4.25,0,2,1,4.4,2.4,4,2,-0.0686695676091736,0,2,1,2,1,"0",5,4,"1","1",47,4,"1",4,"0","0","0","0","0","0","0","0","0",4,2,"0",8,"0","0",16.75,"0","1","0","0","0",0,0,0,0.375,14
"1","1","1","1","1",7,4,"4",41.47,8.3122558,7.71,2,3,"1","1",2.87221710153385,"0","0","1",3.75,3,0.8,2.74,3.8,4.2,2,2,-0.137172611707863,5,3,2,0,1,"0",1.5,2,"0","0",24.8725,3.3,"0",3.05,"0","0","0","0","0","0","0","0","0",2.27,1.01,"0.7259314",7.569198,"0","1",15.3333333333333,"1","0","0","0","1",0,0,0,0,13
"1","0","0","0","0",2,1,"1",46,16,13.36908,2,3.347201,"1","0.929593",1.38629436111989,"1","1","1",3.25,0,0,5,2.8,4.243704,1,2.910392,-0.0005413742,5,3,1.100092,0,1.068472,"0",3,4.363035,"1","0.8700154",46,3,"1",1,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",2,1,"1",7.569198,"0","1",17.5833333333333,"0","1","0","0","0",0,0,0,1,17
"1","1","1","1","1",3,1,"1",43,16,16,1,5,"0","1",3.89182029811063,"0","0","1",4,7,6,3,4.6,4.6,3,2,-0.52977612694033,0,3,1,2,1,"1",5,5,"1","1",43,4,"1",4,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",17.8333333333333,"0","0","0","0","0",0,1,0,0,14
"0","0","0","1","1",1,0,"1",35,13.22558,13.36908,3.350598,3.347201,"0.7734247","0.929593",3.36729582998647,"0","0","0",3.5,4.608819,0,3,4.430109,4.243704,3.951984,2.910392,0.131756333573896,1.807349,2.090406,1.100092,1.280745,1.068472,"1",4.341575,4.363035,"0.8798627","0.8700154",35,3.5,"1",5,"0","0.0141125","0.06048632","0.1901437","0.1127865","0.04313021","0.05724351","0","0",3,1,"1",7.569198,"1","1",17.4166666666667,"1","0","0","0","0",4,0,0,0,14
"1","1","1","1","1",5,2,"1",40,16,14,5,5,"1","1",5.01727983681492,"0","0","0",3,5,2,3,2.2,3.2,6,2,-0.329350225757261,3,2,2,2,1,"1",5,5,"1","1",40,2.5,"1",5,"0","0","1","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",15.3333333333333,"0","0","0","0","0",5,5,0,0,16
"1","1","1","1","1",3,1,"1",36,8,8,1,3,"0","1",3.43398720448515,"0","0","0",4.25,7,0,6,5,3.8,1,0,0.793288794088122,0,3,3,0,0,"0",5,5,"1","1",36,4,"1",4,"0","0","1","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",15.9166666666667,"1","0","0","0","0",2,1,0,3,13
"1","1","1","1","1",6,2,"2",34,8,10.0936908,2,2,"1","1",3.04452243772342,"0","0","0",4,5,0,2,4.8,3.8,4,3,-0.7302020281234,1,2,2,2,2,"1",4,4,"0","0",6.91666666666667,2.5,"0",2,"0","0","0","1","1","0","0","0","0",1,1,"0.7259314",7.569198,"1","1",17.5833333333333,"1","0","0","0","1",0,0,0,0,12
"0","0","0","1","1",5,1,"1",37,13.22558,13.36908,3.350598,3.347201,"0.7734247","0.929593",2.77258872223978,"0","0","0",4,4.608819,0,2,4.430109,4.243704,3.951984,2.910392,0.131756333573896,1.807349,2.090406,1.100092,1.280745,1.068472,"0",4.341575,4.363035,"0.8798627","0.8700154",37,2,"1",3,"1","0.0141125","0.06048632","0.1901437","0.1127865","0.04313021","0.05724351","1","1",3,2,"0",7.569198,"0","1",16.4166666666667,"0","0","0","0","0",2,1,0,1.08444444444444,10
"1","0","0","0","0",2,0,"3",69,12,13.36908,5,3.347201,"1","0.929593",3.04830683681017,"0","0","0",2,0,0,3,1.6,4.243704,1,2.910392,-0.0005413742,0,2,1.100092,0,1.068472,"0",2.5,4.363035,"1","0.8700154",69,4,"1",3,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",4,0,"1",7.569198,"0","1",16.75,"0","1","0","0","0",0,0,0,0,14
"1","1","1","1","1",6,3,"2",39,8,8,3,3,"1","1",3.43398720448515,"0","0","0",4,0,1,3,2.4,5,4,1,0.532608135940035,3,1,1,1,1,"1",5,5,"0","0",39,4,"0",4,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",17.5,"1","0","0","0","1",3,0,0,3,14
"1","1","1","1","1",3,1,"2",42,12,16,4,2,"1","1",4.03635628405108,"0","0","0",4.75,5,3,6,4.8,5,5,1,0.993714695271192,1,2,0,2,1,"0",5,5,"1","1",42,3,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",17,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",5,2,"1",43,16,16,1,5,"0","1",4.61512051684126,"0","0","0",4.25,7,3,6,5,5,2,2,0.532608135940035,3,3,1,0,0,"1",5,5,"1","1",43,1,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",13.8333333333333,"0","0","0","0","0",0,0,0,0,14
"1","1","1","1","1",4,2,"2",42,16,16,5,5,"1","1",4.36944785246702,"0","0","0",4.25,7,6,3,5,4.4,4,3,0.532608135940035,1,1,1,2,2,"1",4,4,"1","1",42,2.5,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",15.9166666666667,"0","0","0","0","0",0,0,0,0,17
"1","0","0","0","1",2,1,"1",34,12,13.36908,3,3.347201,"1","0.929593",1.79175946922805,"0","1","0",4.25,5,1,2,4.2,4.243704,5,2.910392,0.131756333573896,1,2,1.100092,2,1.068472,"0",4,4.363035,"1","0.8700154",34,2,"1",2,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",1,2,"1",7.569198,"0","0",15.5,"0","0","0","0","0",2,0,0,2,14
"1","1","1","1","1",5,2,"1",39,16,17,1,5,"0","1",3.56739843900648,"0","0","0",4.25,7,1,3.62,5,4.8,3,3,0.0446904154086921,0,3,3,0,0,"1",5,5,"0","0",10,4,"1",5,"0","0","0","0","0","0","0","0","0",1,1,"0.7259314",7.569198,"0","0",18.3333333333333,"0","1","0","0","0",1,0,0,1,12
"1","1","1","1","1",3,1,"2",46,16,13,4,5,"1","1",4.01457544930257,"0","0","0",5,7,2,3,5,5,4,4,0.532608135940035,1,2,1,2,1,"1",5,5,"1","1",46,4,"1",3,"0","0","0","0","0","0","0","0","0",3,1,"0.7259314",7.569198,"0","1",17.25,"0","0","0","0","0",0,0,0,0,17
"1","0","0","0","0",3,1,"1",47,16,13.36908,5,3.347201,"1","0.929593",4.26267987704132,"0","0","0",4,2,1,6,4.6,4.243704,5,2.910392,-0.0005413742,1,0,1.100092,2,1.068472,"1",4.5,4.363035,"1","0.8700154",47,1,"1",5,"0","0","0.06048632","0","0.1127865","0","0.05724351","1","0",4,1,"1",7.569198,"0","1",17.5,"0","0","0","0","0",3,0,0,0,16
"1","1","1","1","1",4,2,"2",40,12,12,5,3,"1","1",3.98898404656427,"0","0","0",4,5,6,3,4.8,4,6,4,0.131756333573896,0,2,1,1,1,"0",4,4.5,"1","1",40,4,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",17.4166666666667,"0","0","0","0","0",1,0,0,0,18
"1","0","0","0","1",2,1,"3",42,14,13.36908,4,3.347201,"1","0.929593",3.36729582998647,"0","0","0",3.75,3,3.03777777777778,3.58875,5,4.243704,6,2.910392,0.793288794088122,1,2,1.100092,2,1.068472,"1",5,4.363035,"1","0.8700154",41.6991666666667,4,"1",4,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",4,1,"1",7.569198,"0","1",16,"0","1","0","0","0",0,0,0,0,16
"1","1","0","1","1",5,0,"4",42.58,9.7922558,10,1,2,"0","0",3.28642538657748,"0","0","0",4.25,7,1.2225,3.16,4.6,4.6,4,4,0.226389150695338,2,3,3,2,2,"0",4.5,4.5,"0","0",31.3891666666667,3.24,"0",3.21,"0","0","0","0","0","0","0","0","0",3.02,1.71,"1",7.569198,"0","0",17.1666666666667,"1","0","0","0","1",0,0,0,0,14
"1","0","0","0","0",2,1,"2",45,13,13.36908,4,3.347201,"1","0.929593",3.25809653802148,"0","0","0",4,0,0,3,5,4.243704,2,2.910392,-0.0005413742,0,2,1.100092,0,1.068472,"0",2.5,4.363035,"1","0.8700154",45,3.5,"1",3,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",4,1,"1",7.569198,"0","1",18.0833333333333,"0","0","0","0","0",0,0,0,0,14
"1","1","1","1","1",3,1,"1",36,12,14,3,2,"1","1",4.02535169073515,"0","0","0",3.75,4,6,3,3,1.6,4,2,0.332182234756965,1,2,1,1,1,"0",4,4,"1","1",36,2,"1",3,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",15.9166666666667,"0","0","0","0","0",3,0,0,0.0299999999999998,14
"1","1","1","1","1",4,2,"3",46,14,16,4,5,"1","1",4.00072554367446,"0","0","0",3,2,2,3,3.4,3,2,2,0.332182234756965,0,2,2,2,1,"0",3.5,4.5,"1","1",46,2,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",17.25,"0","0","0","0","0",0,0,0,0,12
"1","1","0","1","1",6,3,"3",41,12,12,3,3,"1","1",3.71357206670431,"0","0","0",3.5,0,0,6,3.6,3.8,6,4,0.131756333573896,1,2,2,2,2,"0",4,3.5,"1","1",41,1,"1",3,"1","0","0","0","0","0","0","1","0",4,3,"0.7259314",7.569198,"0","1",17.0833333333333,"0","0","0","0","0",2,5,0,5,14
"1","1","1","1","1",3,1,"1",48,13,14,4,3,"1","1",3.93182563272433,"0","0","0",4,7,1,3,4.2,4.2,4,2,0.332182234756965,0,3,1,1,1,"1",5,5,"1","1",48,1,"1",4,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",17.8333333333333,"0","0","0","1","0",1,0,0,0,16
"1","0","0","0","0",2,0,"1",38,10,13.36908,2,3.347201,"1","0.929593",2.30258509299405,"0","1","1",3.5,5,1,3,4.2,4.243704,4,2.910392,-0.0005413742,2,3,1.100092,1,1.068472,"0",5,4.363035,"0","0.8700154",38,2.5,"0",1,"1","0","0.06048632","1","0.1127865","1","0.05724351","1","0",2,0,"1",7.569198,"0","1",17.0833333333333,"1","0","0","0","1",3,0,1,0.91,14
"1","1","1","1","1",5,3,"3",39,14,17,4,4,"1","1",5.90263333340137,"0","0","0",4.75,4,3,3,4.4,4.4,4,7,0.332182234756965,1,1,2,1,2,"1",5,5,"1","1",39,3,"1",5,"1","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",17.0833333333333,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",3,1,"1",44,12,12,4,3,"1","1",3.7442412427747,"0","0","0",4.5,7,0,5,5,4.8,5,5,-0.329350225757261,0,2,2,2,2,"0",5,5,"1","0",44,4,"1",4,"0","0","0","0","0","0","0","0","0",3,1,"0.7259314",7.569198,"0","0",18.3333333333333,"0","0","0","1","0",4,0,0,0,16
"0","1","0","0","1",2,1,"1",39.1375,13.22558,16,3.350598,5,"0.7734247","1",3.83622486435642,"0","0","0",3.75,5,1.835,3.41333333333333,4.430109,4.4,3.951984,6,0.00200773239740268,4,2.090406,1,1.280745,2,"0",4.341575,4,"0.8798627","1",37.7583333333333,2.99,"1",3.94333333333333,"0","0.0141125","0","0.1901437","0","0.04313021","0","0","0",3.65,1.50047619047619,"0.7259314",7.569198,"0","0",17.1666666666667,"0","1","0","1","0",5,3,0,0,14
"1","1","1","1","1",2,0,"1",43,10,12,1,2,"0","1",3.5198196565013,"0","0","0",2.25,7,0,3,3.6,2.2,5,3,-0.52977612694033,3,3,2,2,1,"0",5,5,"1","1",43,4,"1",2,"0","0","0","0","0","0","0","0","0",2,1,"0.7259314",7.569198,"0","0",18.4166666666667,"0","0","0","0","0",3,0,0,0,13
"1","1","1","1","1",3,1,"2",42,12,12,4,3,"1","1",3.71357206670431,"0","0","0",4.5,6,6,6,4.8,4.8,6,5,0.532608135940035,0,3,2,3,2,"1",5,4.5,"1","1",42,2.5,"1",5,"0","0","0","1","0","0","0","0","0",3,1,"0.7259314",7.569198,"0","0",14.8333333333333,"0","0","0","0","0",0,0,0,0,14
"1","0","0","0","0",5,1,"1",46,12,13.36908,2,3.347201,"1","0.929593",3.25809653802148,"1","1","0",3.75,5,0,2,5,4.243704,3,2.910392,-0.0005413742,0,3,1.100092,0,1.068472,"0",4,4.363035,"1","0.8700154",46,4,"1",4,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",4,2,"1",7.569198,"0","1",18,"0","1","0","0","0",5,5,0.05,0,14
"1","0","0","0","0",6,0,"1",40,10,13.36908,3,3.347201,"1","0.929593",2.39789527279837,"0","1","0",4,5,0,3,4.2,4.243704,2,2.910392,-0.0005413742,0,1,1.100092,0,1.068472,"0",3,4.363035,"1","0.8700154",40,4,"1",3,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",1,2,"1",7.569198,"0","1",18.0833333333333,"0","1","0","0","0",0,0,0,1,14
"1","1","1","1","1",3,1,"2",40.06,12,12,3,3,"1","1",3.88713530979046,"0","0","0",5,3,2.365,3.87,5,4.4,5,4,0.269484123243371,0,1,2,2,0,"0",5,5,"1","1",39.62,3.725,"1",4.05,"0","0","0","0","0","0","0","0","0",3.83,1.02,"0.7259314",7.569198,"0","0",15.5833333333333,"0","1","0","0","0",0,0,0,0,20
"1","1","1","1","1",4,2,"2",37,14,14,4,3,"1","1",3.43398720448515,"0","0","0",3.75,5,0,6,4.8,3.4,8,1,-0.52977612694033,1,2,2,2,0,"0",5,4.5,"1","0",37,4,"1",4,"0","0","0","0","0","0","0","0","0",3,1,"0.7259314",7.569198,"0","0",14.5833333333333,"0","1","0","0","0",0,0,0,0,12
"1","1","0","1","1",3,1,"1",48,14,12,5,1,"1","0",3.43398720448515,"0","0","0",3.25,0,1,6,3.8,2.4,3,1,-0.7302020281234,7,1,3,2,0,"0",5,3,"1","1",48,3.5,"1",3,"1","0","0","0","0","0","1","1","0",2,1,"0",7.569198,"0","1",16.4166666666667,"0","1","0","0","0",5,0,0,0,18
"1","1","1","1","1",3,1,"2",51,12,16,5,5,"1","1",4.70953020131233,"0","0","0",3.75,0,0,3,3.6,4.8,3,2,0.131756333573896,2,1,2,1,1,"0",5,5,"1","1",51,4,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",17.1666666666667,"0","0","0","0","0",0,0,0,0,18
"1","1","1","1","1",5,2,"1",44,16,17,5,5,"1","1",3.87120101090789,"0","0","0",3.75,3,0,2,4.8,3,5,3,-0.52977612694033,2,0,2,2,2,"1",4.5,4,"1","1",44,4,"1",3,"0","0","0","1","0","0","0","0","0",3,1,"0.7259314",7.569198,"0","1",17.8333333333333,"0","0","0","0","0",2,0,0,0,16
"1","1","1","1","1",2,0,"1",41,8,8,1,3,"0","1",2.83321334405622,"0","0","1",4.5,7,0,2,5,4.8,6,5,0.332182234756965,0,3,2,2,2,"0",4.5,4.5,"0","0",3.41666666666667,3.5,"0",4,"0","0","0","0","0","0","0","0","0",3,1,"0.7259314",7.569198,"0","0",19.4166666666667,"1","0","0","0","1",0,0,0,0,12
"1","0","0","0","1",2,0,"1",40,8,13.36908,2,3.347201,"1","0.929593",3.71357206670431,"0","0","0",4.25,3,0,6,4.2,4.243704,4,2.910392,-0.643836035063955,1,2,1.100092,1,1.068472,"0",4.5,4.363035,"0","0.8700154",40,2.5,"1",3,"0","0","0.06048632","0","0.1127865","0","0.05724351","1","0",1,2,"1",7.569198,"0","1",18.6666666666667,"1","0","0","0","0",5,2,0,0,14
"1","1","0","1","1",4,2,"1",33,16,12.9410724,1,2,"0","1",3.13549421592915,"0","0","0",4.75,7,0,3.325,4.8,4.2,6,3,0.332182234756965,0,3,1,2,2,"0",4,4,"0","0",10.1666666666667,4,"0",4,"0","0","0","0","0","0","0","0","0",1,2,"1",6,"1","1",16.5833333333333,"1","0","1","0","0",0,0,0,0,14
"1","1","1","1","0",3,1,"2",39,8,8,2,3,"1","1",3.2188758248682,"0","0","1",3.25,0,1,3,4,4,3,3,-0.0005413742,2,1,2,1,1,"0",5,5,"0","0",39,2.5,"0",3,"0","0","0","0","0","0","1","0","0",3,1,"0.7259314",7.569198,"0","0",16.5,"1","0","0","0","0",2,0,0,0,12
"0","1","0","1","1",2,0,"2",22,13.22558,17,3.350598,2,"0.7734247","0",3.25809653802148,"0","0","0",4.75,7,6,3,4.430109,4.8,3.951984,0,0.332182234756965,1,2.090406,3,1.280745,0,"1",4.341575,5,"0.8798627","0",22,3.5,"1",4,"0","0.0141125","0","0.1901437","0","0.04313021","0","0","0",4,1,"0.7259314",7.569198,"0","1",18,"0","0","0","0","0",1,0,0,0,10
"1","0","0","0","1",5,0,"1",37,11,13.36908,3,3.347201,"1","0.929593",4.51085950651685,"0","0","0",3,4,3,3,2.6,4.243704,1,2.910392,-0.52977612694033,1,2,1.100092,0,1.068472,"0",2,4.363035,"1","0.8700154",37,1.5,"1",3,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",3,4,"0",7.569198,"0","1",16.8333333333333,"0","0","0","0","0",5,1,0,0,13
"1","1","0","1","1",5,2,"3",46,16,14.08,4,5,"1","1",3.73766961828337,"0","0","0",1.75,0,0,2,3.2,1,2,0,0.0715015766088781,1,1,1,0,0,"0",5,4,"1","1",46,3,"1",5,"0","0","0","0","0","0","0","1","0",3,2,"0",9.55863910000001,"0","1",16.5,"0","0","0","0","0",2,2,0,0,14
"1","1","0","1","0",5,2,"1",39,16,12,5,3,"1","1",3.93182563272433,"0","0","0",3.75,4,2,3,4.2,4.4,9,6,-0.0005413742,1,0,0,2,1,"1",5,5,"1","1",39,4,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"1",17.6666666666667,"0","1",17.6666666666667,"0","1","0","0","0",2,1,0,0.14,14
"1","0","0","0","0",5,2,"1",38,13,13.36908,5,3.347201,"1","0.929593",3.25809653802148,"0","1","0",3.25,4,0,5,4.2,4.243704,6,2.910392,-0.0005413742,0,1,1.100092,1,1.068472,"0",5,4.363035,"1","0.8700154",38,4,"1",4,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",3,1,"1",7.569198,"0","1",18.3333333333333,"0","1","0","0","0",2,0,0,0,14
"1","1","1","1","1",4,2,"2",44,16,16,4,5,"1","1",4.11087386417331,"0","0","0",3.75,7,0,3,4,3.6,2,2,-0.0686695676091736,1,1,2,0,0,"0",5,5,"1","1",44,4,"1",4,"0","0","0","1","1","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",18.25,"0","0","0","0","0",2,0,0,0,14
"1","1","0","1","1",4,2,"1",32,14,14,3,3,"1","1",4.31748811353631,"0","0","0",2.5,0,1,2,5,4.6,5,0,-0.128924324574191,5,2,1,0,0,"0",5,5,"1","1",32,3.5,"1",3,"1","0","0","0","0","0","0","1","0",3,2,"1",3,"1","1",16.0833333333333,"0","1","0","0","0",0,0,0,0,14
"1","0","0","0","0",1,0,"2",66,11.7372558,13.36908,1,3.347201,"0","0.929593",2.19722457733622,"0","0","1",1.5,0,0,1,3,4.243704,5,2.910392,-0.0005413742,3,3,1.100092,2,1.068472,"0",5,4.363035,"1","0.8700154",66,3.5,"1",2,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",2,0,"0",7.569198,"0","1",18.4166666666667,"0","1","0","0","0",0,0,0,0,14
"1","1","0","1","1",4,1,"1",40,10,12,4,3,"1","1",3.93182563272433,"0","0","0",1.5,1,6,3,2.4,2.4,0,0,0.332182234756965,0,2,2,0,0,"1",5,4.5,"1","1",40,2.5,"1",4,"0","0","0","0","0","0","0","0","0",4,2,"0",8,"0","0",18.5833333333333,"0","0","0","0","0",5,5,0,3,13
"1","1","1","1","1",3,1,"1",44,16,16,5,4,"1","1",4.26267987704132,"0","0","0",4,0,0,3,4.6,5,5,3,0.332182234756965,0,3,3,2,2,"1",4.5,4.5,"1","1",44,4,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",18.9166666666667,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",7,4,"2",40,16,16,5,2,"1","1",3.43398720448515,"0","0","0",4.5,7,1,3,5,5,1,2,-0.590030883905348,3,2,1,0,0,"1",5,5,"1","1",40,4,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",14.6666666666667,"0","1","0","0","0",0,0,0,0,16
"1","1","1","1","1",4,2,"3",40,16,10,4,3,"1","1",4.18965474202643,"0","0","0",2.75,0,2,3,2.6,4.6,1,4,-0.0686695676091736,4,1,1,0,2,"1",3,3.5,"1","1",40,2.5,"1",3,"0","0","0","1","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",15.4166666666667,"0","0","0","0","0",3,0,0,0,16
"1","1","1","1","1",5,2,"1",44,16,16,5,5,"1","1",3.71357206670431,"0","0","0",4.75,7,3,3,5,5,2,4,0.332182234756965,0,3,2,1,1,"1",3.5,3.5,"1","0",44,3.5,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",18.25,"0","0","0","0","0",0,0,0,0,13
"1","1","1","1","0",2,0,"2",42,12,10,3,3,"1","1",3.76878523302845,"0","0","0",4.25,4,6,3,5,5,4,2,-0.0005413742,1,1,2,2,1,"0",3,3,"1","1",42,2,"1",3,"1","0","0","1","0","0","0","1","0",4,0,"0.7259314",7.569198,"0","0",17.6666666666667,"0","0","0","0","0",0,0,0,0,12
"1","0","0","0","1",5,2,"2",37,14,13.36908,2,3.347201,"1","0.929593",3.3322045101752,"0","0","0",4,5,0,2,4,4.243704,7,2.910392,-0.0686695676091736,2,0,1.100092,2,1.068472,"0",1,4.363035,"1","0.8700154",37,3,"1",3,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",3,2,"1",7.569198,"0","1",16.5833333333333,"0","1","0","0","0",2,1,0,0,14
"1","0","0","0","0",3,2,"3",46,11.289279,13.36908,2,3.347201,"1","0.929593",1.79175946922805,"0","0","1",2.5,7,0,4,4,4.243704,1,2.910392,-0.0005413742,0,2,1.100092,1,1.068472,"0",5,4.363035,"0","0.8700154",6.16666666666667,1,"0",2,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",1,1,"0",7.569198,"0","1",19.4166666666667,"1","0","0","0","0",0,0,0,0,13
"1","1","0","1","1",5,2,"1",32,12,12,2,3,"1","1",3.46573590279973,"0","0","0",4.25,7,1,6,4.6,4,4,4,0.793288794088122,2,3,3,2,3,"0",5,5,"1","1",32,2,"1",5,"0","0","0","1","0","0","0","0","0",4,2,"0",10,"1","1",15.5,"0","0","0","0","0",3,0,0,1,12
"1","0","0","0","0",1,0,"1",64,12,13.36908,2,3.347201,"1","0.929593",3.43398720448515,"0","0","0",2.75,0,0,3,2.6,4.243704,4,2.910392,-0.0005413742,4,3,1.100092,1,1.068472,"0",3,4.363035,"1","0.8700154",64,4,"1",4,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",4,1,"1",7.569198,"0","1",18.8333333333333,"0","0","0","0","0",4,2,0,10,14
"1","1","1","1","1",5,2,"2",46,14,12,4,5,"1","1",3.66356164612965,"0","0","0",5,6,1,3,5,5,4,2,-1.50579439676125,0,2,2,0,0,"1",5,5,"1","1",46,4,"1",4,"0","0","0","1","0","0","1","1","0",3,1,"0.7259314",7.569198,"0","0",18.25,"0","0","0","0","0",0,0,0,0,14
"1","0","0","0","1",3,1,"2",40,12,13.36908,5,3.347201,"1","0.929593",3.40119738166216,"0","0","1",3.25,1,2,3,3.8,4.243704,6,2.910392,0.332182234756965,0,2,1.100092,3,1.068472,"0",5,4.363035,"1","0.8700154",40,1,"1",5,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",4,3,"1",7.569198,"0","1",16.75,"0","0","0","0","0",3,3,0,0,14
"1","0","0","0","0",2,1,"1",46,17,13.36908,5,3.347201,"1","0.929593",3.71357206670431,"0","0","0",4.25,1,3,3,5,4.243704,5,2.910392,-0.0005413742,1,2,1.100092,1,1.068472,"0",4.5,4.363035,"1","0.8700154",46,1,"1",5,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",4,1,"1",7.569198,"0","1",16.5833333333333,"0","0","0","0","0",5,2,0,0.32,18
"1","1","1","1","1",4,2,"1",40,16,16,5,4,"1","1",3.93182563272433,"0","0","0",3.25,7,3,5,4,4,0,0,-0.0686695676091736,2,2,1,0,0,"0",5,5,"1","1",40,4,"1",3,"0","0","0","0","0","0","0","0","0",3,1,"0.7259314",7.569198,"0","0",17.9166666666667,"0","0","0","0","0",0,0,0,0,13
"1","1","1","1","1",3,1,"3",45,16,16,5,5,"1","1",4.61512051684126,"0","0","0",5,6,3,3,5,5,4,6,0.532608135940035,3,3,2,2,2,"0",5,5,"1","1",45,4,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",17.9166666666667,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",3,1,"2",35,10,12,4,3,"1","1",3.59569801481789,"0","0","0",3.5,7,2,3,4.6,4.4,1,4,1.01367643914264,0,2,1,0,3,"0",4,4,"1","1",35,1.5,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",14.5,"0","0","0","0","0",0,0,0,0,12
"0","0","0","1","1",2,1,"2",38.015,13.22558,13.36908,3.350598,3.347201,"0.7734247","0.929593",3.73876656749827,"0","0","0",4.25,4.608819,1.26833333333333,3.57,4.430109,4.243704,3.951984,2.910392,-7.84113489275462e-05,1.807349,2.090406,1.100092,1.280745,1.068472,"0",4.341575,4.363035,"0.8798627","0.8700154",35.5075,3.005,"1",3.635,"0","0.0141125","0.06048632","0.1901437","0.1127865","0.04313021","0.05724351","0","0",3.68,1.455,"0",7.569198,"0","0",19,"0","0","0","1","0",0,0,0,0,12
